TC ID	Depth1	Depth2	Depth3	화면명	테스트 항목	테스트 내용	예상결과
TC_BVB_0014	혜택 관리	혜택 상세	헤더	혜택 상세	UI확인	5상태별 액션	초안=[삭제][저장][활성대기] / 대기=[대기취소] / 활성=[일시중지] / 중지=[저장][활성화] / 종료=없음
TC_BVB_0015	혜택 관리	혜택 상세	기본정보 탭	혜택 상세	상태확인	상태별 필드 잠금	초안=전체 수정 / 대기·활성·종료=read-only / 중지=종료일·종료시간만 수정
TC_BVB_0016	혜택 관리	혜택 상세	BIVE 추가 탭	혜택 상세(저장 후)	상태확인	생성 완료 혜택의 상태별 BIVE 추가/삭제 가능 여부	초안·중지=[+ 추가하기]·삭제 활성 / 대기·활성·종료=비활성
TC_BVB_0017	혜택 관리	혜택 상세	BIVE 추가 모달	BIVE 추가	모달확인	[+ 추가하기]	BIVE 추가 모달 — 에디션 필수·필터, Active BIVE만, 무제한 다중 선택, 이미 등록 비활성
TC_BVB_0018	혜택 관리	혜택 상세	활성대기	혜택 상세	데이터입력	초안 [활성대기]	선행조건(주기별 필드·BIVE≥1·수량·시작일) 검증 통과 시 대기 전환
TC_BVB_0019	혜택 관리	혜택 상세	대기취소	혜택 상세	데이터입력	대기 [대기취소]	초안으로 복귀
TC_BVB_0020	혜택 관리	혜택 상세	일시중지·재개	혜택 상세	데이터입력	활성 [일시중지] / 중지 [활성화]	지급 중단 / 재개
TC_BVB_0021	혜택 관리	앱 연동	지급	앱 BIVE 혜택	상태확인	[검증법] 시작일시를 임박한 시각으로 설정 후 대기→활성 자동 전이 확인	시작일시 도달 시 운영자 액션 없이 자동 활성
TC_BVB_0022	혜택 관리	앱 연동	지급	앱 BIVE 혜택	상태확인	[검증법] 종료일시를 임박한 시각으로 설정 후 활성→종료 자동 전이 확인	종료일시 도달 시 운영자 액션 없이 자동 종료
TC_BVB_0023	혜택 관리	앱 연동	지급	앱 BIVE 혜택	앱 연동 확인	지급 배치(일일·주간 매일 00:05 / 1회 즉시)	일일·주간=매일 00:05 배치 지급 / 1회=획득 시 즉시, 동일 혜택·회원·일 중복 지급 방지(멱등) (시점 의존 — 배치 강제 실행 또는 시각 임박 설정 필요. 앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_BVB_0024	혜택 관리	앱 연동	지급	앱 BIVE 혜택	앱 연동 확인	(사전조건) 일일 지급주기 활성 혜택 — 자정 00:05 배치 도달 → 앱 지급	대상 회원에게 매일 자정 00:05 배치로 자동 지급(BP/Ticket 수량) → 앱 보유 수량 반영 (시점 의존 — 배치 강제 실행 또는 시각 임박 설정 필요. 앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_BVB_0025	혜택 관리	앱 연동	지급	앱 BIVE 혜택	앱 연동 확인	(사전조건) 주간 지급주기 활성 혜택(지급요일 지정) — 지정 요일 자정 도달 → 앱 지급	정해진 지급요일 자정에만 자동 지급, 비지정 요일에는 미지급 → 앱 보유 수량 반영 (시점 의존 — 배치 강제 실행 또는 시각 임박 설정 필요. 앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_BVB_0026	혜택 관리	앱 연동	지급	앱 BIVE 혜택	앱 연동 확인	(사전조건) 1회 지급주기 활성 혜택 — 회원 획득 시점 → 앱 즉시 지급	획득 시점에 1회 즉시 지급(배치 미대기) → 앱 보유 수량 즉시 반영 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_BVB_0027	혜택 관리	앱 연동	지급	앱 BIVE 혜택	앱 연동 확인	(사전조건) 동일 회원·동일 혜택 1일 내 배치 2회 실행 또는 1회 혜택 중복 획득 시도 → 중복 지급 여부	동일 혜택·동일 회원·동일 일자 중복 지급 방지(멱등) — 1일 1회만 지급 (시점 의존 — 배치 강제 실행 필요. 앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
