TC ID	Depth1	Depth2	Depth3	화면명	테스트 항목	테스트 내용	예상결과
TC_QST_0030	팬퀘스트	Quest 게시/종료/삭제	게시	Quest 게시	데이터입력	임시저장 [게시하기]	'진행중 상태로 게시됩니다' 모달 → [확인] → 진행중 전환 + 토스트 + 시작일시 자동 기록
TC_QST_0031	팬퀘스트	Quest 게시/종료/삭제	종료	Quest 종료	데이터입력	진행중 [종료하기]	'조기 종료됩니다'(위험 톤) 모달 → [확인] → 종료 + 토스트 + read-only
TC_QST_0032	팬퀘스트	Quest 게시/종료/삭제	종료	Quest 종료	데이터입력	진행중 [종료하기](매핑 미션 존재)	(사전조건) 매핑된 미션 존재. 종료 모달에 사용 중 에피소드 패널 노출 → [확인] → 종료
TC_QST_0033	팬퀘스트	Quest 게시/종료/삭제	삭제	Quest 삭제	데이터입력	임시저장 [삭제하기]	'복구할 수 없습니다'(위험 톤) 모달, 매핑 미션 자동 해제 안내 → [삭제] → 리스트 복귀
TC_QST_0034	팬퀘스트	Quest 게시/종료/삭제	삭제	Quest 삭제	상태확인	진행중·종료 [삭제하기]	버튼 미노출(임시저장만 가능)
TC_QST_0035	팬퀘스트	Quest 수정		Quest 수정	모달확인	상세 [수정하기]	Quest 수정(/edit) 진입, 기존값 채워짐
TC_QST_0036	팬퀘스트	Quest 수정	상태별 잠금	Quest 수정	상태확인	임시저장 수정	전체 필드 수정 가능(생성과 동일 검증)
TC_QST_0037	팬퀘스트	Quest 수정	상태별 잠금	Quest 수정	상태확인	진행중 수정	'기본 정보(타이틀·설명·가이드·연관 링크)만 수정 가능' 배너 + 아티스트·타입·참여방식·기간·보상 비활성
TC_QST_0038	팬퀘스트	Quest 수정	상태별 잠금	Quest 수정	상태확인	종료 수정	'종료된 Quest는 수정할 수 없습니다' + [상세로 돌아가기], 폼 미렌더링
TC_QST_0039	팬퀘스트	Quest 수정	상태별 잠금	Quest 수정	UI확인	사용 중 에피소드 배너	진행중 수정 시 'N개 에피소드에서 사용 중' 황색 배너(펼침/닫힘)
TC_QST_0040	팬퀘스트	Quest 수정	저장	Quest 수정	데이터입력	수정 후 [수정하기]	수정 완료 모달 → [확인] → 상세 복귀 + 수정값·최근 수정자/일시 반영
TC_QST_0041	팬퀘스트	Quest 수정	취소 모달	Quest 수정	데이터입력	[취소하기]	'작성 중인 내용이 사라집니다' 모달 → [확인]/[계속 작성]
TC_QST_0042	팬퀘스트	Quest 상세-대기내역		Quest 상세(대기내역)	모달확인	상세에서 대기내역 탭 클릭	검수 대기 제출 카드 그리드
TC_QST_0043	팬퀘스트	Quest 상세-대기내역	카드	Quest 상세(대기내역)	UI확인	제출 카드	제출 이미지(확대 아이콘)·닉네임·User ID·Submit ID·제출일시·[반려][승인]
TC_QST_0044	팬퀘스트	Quest 상세-대기내역	카드	Quest 상세(대기내역)	버튼클릭	이미지 확대	라이트박스로 원본 이미지 표시
TC_QST_0045	팬퀘스트	Quest 상세-대기내역	검수	Quest 상세(대기내역)	데이터입력	카드 [승인]	(사전조건) 검수 대기 제출 1건 이상 — 앱 제출 또는 테스트 데이터 주입. 대기→승인 + '승인 처리되었습니다.' 토스트 + 카드 즉시 제거
TC_QST_0046	팬퀘스트	Quest 상세-대기내역	검수	Quest 상세(대기내역)	데이터입력	[현재 페이지 모두 승인]	(사전조건) 검수 대기 제출 1건 이상 — 앱 제출 또는 테스트 데이터 주입. 현재 페이지 전체 일괄 승인 + '{N}건 일괄 승인되었습니다.' 토스트
TC_QST_0047	팬퀘스트	Quest 상세-대기내역	검수	Quest 상세(대기내역)	버튼클릭	카드 [반려]	(사전조건) 검수 대기 제출 1건 이상 — 앱 제출 또는 테스트 데이터 주입. 제출 반려 모달 노출
TC_QST_0048	팬퀘스트	Quest 상세-대기내역	검수	Quest 상세(대기내역)	UI확인	페이지네이션 / 0건 Empty	페이지당 10건 / '검수할 제출이 없습니다.'(액션 바·페이지네이션 미노출)
TC_QST_0049	팬퀘스트	제출 반려 모달		제출 반려 모달	모달확인	대기내역 카드 [반려]	(사전조건) 검수 대기 제출 1건 이상 — 앱 제출 또는 테스트 데이터 주입. Submit ID 표시 + 활성 반려사유 라디오 + [반려하기] 초기 비활성
TC_QST_0050	팬퀘스트	제출 반려 모달	검증	제출 반려 모달	상태확인	활성 사유만 노출 / 사유 0건	미사용 사유 미노출 / '사용 가능한 반려사유가 없습니다' + [반려하기] 영구 비활성
TC_QST_0051	팬퀘스트	제출 반려 모달	처리	제출 반려 모달	데이터입력	사유 선택 후 [반려하기]	(사전조건) 검수 대기 제출 1건 이상 — 앱 제출 또는 테스트 데이터 주입. 대기→반려 + '반려 처리되었습니다.({사유명})' 토스트 + 카드 제거
TC_QST_0052	팬퀘스트	제출 반려 모달	처리	제출 반려 모달	버튼클릭	[취소]/X/외부 클릭	모달 닫힘, 제출 상태 유지
TC_QST_0053	팬퀘스트	Quest 상세-처리내역		Quest 상세(처리내역)	모달확인	상세에서 처리내역 탭 클릭	검수 처리 이력 표
TC_QST_0054	팬퀘스트	Quest 상세-처리내역	필터	Quest 상세(처리내역)	UI확인	필터 바	상태(전체/승인/반려)·검색 대상(닉네임/제출ID)·키워드·[초기화]
TC_QST_0055	팬퀘스트	Quest 상세-처리내역	테이블	Quest 상세(처리내역)	UI확인	테이블 컬럼	상태/제출ID/유저닉네임/반려사유/이미지(확대)/제출일시/처리일시/처리자(8컬럼)
TC_QST_0056	팬퀘스트	Quest 상세-처리내역	테이블	Quest 상세(처리내역)	상태확인	기본 정렬 / 0건 Empty	처리일시 내림차순 / '처리내역이 없습니다.'
TC_QST_0057	팬퀘스트	반려사유 설정		반려사유 설정	모달확인	리스트 [반려사유 설정] → /sq/reject-reasons	반려사유 설정 진입
TC_QST_0058	팬퀘스트	반려사유 설정	리스트	반려사유 설정	UI확인	필터·테이블	상태 필터(전체/사용/미사용)·[+ 새 사유 추가] + 테이블(상태/운영자 노출명)
TC_QST_0059	팬퀘스트	반려사유 설정	리스트	반려사유 설정	상태확인	페이지네이션 / 0건 Empty	페이지당 10건 / '검색 결과가 없습니다.'
TC_QST_0060	팬퀘스트	반려사유 설정	추가 모달	반려사유 추가	모달확인	[+ 새 사유 추가]	운영자 노출명(100자, 필수) + 유저 노출 메시지 다국어(KO 필수/EN·JA 선택)
TC_QST_0061	팬퀘스트	반려사유 설정	추가 모달	반려사유 추가	에러 메시지 확인	운영자 노출명 또는 한국어 메시지 미입력	[추가하기] 비활성
TC_QST_0062	팬퀘스트	반려사유 설정	추가 모달	반려사유 추가	데이터입력	입력 후 [추가하기]	신규 사유 등록 + 자동 '사용' 상태 + 리스트 갱신
TC_QST_0063	팬퀘스트	반려사유 설정	수정 모달	반려사유 수정	모달확인	테이블 행 클릭	기존값 prefill + 상태(사용/미사용) 드롭다운
TC_QST_0064	팬퀘스트	반려사유 설정	수정 모달	반려사유 수정	데이터입력	상태 '미사용' 전환 후 [저장하기]	배지 회색 전환 + 이후 반려 모달에 미노출(삭제 없이 미사용만)
TC_QST_0065	팬퀘스트	반려사유 설정	수정 모달	반려사유 수정	데이터입력	'사용' 복구	반려 모달에 다시 노출
TC_QST_0066	팬퀘스트	앱 연동	게시	앱 팬퀘스트(SQ)	앱 연동 확인	Quest 게시(진행중) → 앱	회원 앱에 Quest 카드 노출·참여 가능 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_QST_0067	팬퀘스트	앱 연동	제출	앱 팬퀘스트(SQ)	앱 연동 확인	회원 제출 → 대기내역	대기내역 메뉴·상세 대기내역 탭에 검수 대기 +1 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_QST_0068	팬퀘스트	앱 연동	승인	앱 팬퀘스트(SQ)	앱 연동 확인	승인 처리 → 앱	회원 앱 제출 상태 '승인' 갱신 + 보상 지급(응모권·덕력·NFT) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_QST_0069	팬퀘스트	앱 연동	반려	앱 팬퀘스트(SQ)	앱 연동 확인	반려 처리 → 앱	회원 앱 제출 상태 '반려' + 반려사유 회원 언어(KO/EN/JA) 메시지 노출 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_QST_0070	팬퀘스트	앱 연동	종료	앱 팬퀘스트(SQ)	앱 연동 확인	Quest 종료 → 앱	새 제출 불가, 기존 제출 조회만(read-only) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_QST_0071	팬퀘스트	앱 연동	매핑	앱 팬퀘스트(SQ)	앱 연동 확인	Quest 미션 매핑 → 앱	미션 타이틀·이미지·보상은 매핑 Quest 상속, 삭제 시 매핑 자동 해제 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_QST_0072	팬퀘스트	앱 연동	재도전	앱 팬퀘스트(SQ)	앱 연동 확인	(사전조건) 캡처 제출형 Quest·반려 처리된 회원 제출, 반려 후 재도전 → 앱	재도전 시 기존 제출 이미지 클리어 후 신규 제출 가능 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_QST_0073	팬퀘스트	앱 연동	Trivia 자동검증	앱 팬퀘스트(SQ)	앱 연동 확인	(사전조건) 트리비아형 Quest·앱 참여, 10문항 중 7문항 이상 통과 → 앱	자동검증 7/10 통과 시 자동 승인·보상 지급(별도 검수 없음) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_QST_0074	팬퀘스트	앱 연동	PM 자동검증	앱 팬퀘스트(SQ)	앱 연동 확인	(사전조건) 예측 마켓형 Quest·앱 참여, 참여 자동검증 → 앱	참여 자동검증으로 자동 승인·보상 지급(별도 검수 없음) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_QST_0075	팬퀘스트	앱 연동	NFT 보상 발행	앱 팬퀘스트(SQ)	앱 연동 확인	(사전조건) NFT 보상 설정 Quest·승인 처리된 회원, NFT 보상 → 앱	승인 시 NFT 보상 발행 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_QST_0076	팬퀘스트	앱 연동	마감일 자동 종료	앱 팬퀘스트(SQ)	앱 연동 확인	(사전조건) 진행중 Quest·마감일시 임박 설정, 마감일 도달 자동 종료 → 앱	마감일 도달 시 자동 종료·새 제출 불가(기존 제출 조회만, read-only) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
