TC ID	Depth1	Depth2	Depth3	화면명	테스트 항목	테스트 내용	예상결과
TC_FAN_0036	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	버튼클릭	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌 선택 후 [수정] 클릭 → 수정 모드	목표 덕력 입력 활성(현재 레벨 이하 비활성), [권장 곡선 적용]·[저장]·[취소] 노출
TC_FAN_0037	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	버튼클릭	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌 수정 모드에서 [레벨 추가]	현재 레벨 초과 신규 레벨 추가(최대 10), 권장값 기본 채움
TC_FAN_0038	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	에러 메시지 확인	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌, 레벨 10개 초과 추가 시도	'레벨은 최대 10단계까지 설정할 수 있습니다.'
TC_FAN_0039	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	버튼클릭	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌, 현재 레벨 초과 레벨 [X] 삭제	해당 레벨 삭제 + Lv 재정렬
TC_FAN_0040	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	에러 메시지 확인	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌, 현재 레벨 이하 삭제·수정 시도	비활성 + '현재 레벨 이하는 수정·삭제할 수 없습니다.'
TC_FAN_0041	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	에러 메시지 확인	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌, 목표 덕력 0·음수·문자 입력	'레벨업 목표 덕력은 1 이상이어야 합니다.' ([저장] 차단)
TC_FAN_0042	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	버튼클릭	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌 수정 모드에서 [권장 곡선 적용]	권장값(10,000~6,000,000 10단계) 일괄 채움 + '권장 곡선값을 적용했습니다' 토스트
TC_FAN_0043	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	상태확인	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌, 변경 판정	레벨 수(추가·삭제)·목표 덕력 중 하나라도 변경 시 [저장] 활성, 변경 없으면 비활성
TC_FAN_0044	팬덤레벨	레벨·곡선 탭	수정	곡선 저장 확인	데이터입력	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌, [저장] → [저장]	'곡선을 저장할까요?' 모달 → '{그룹명}의 팬덤 레벨 곡선을 저장했습니다' 토스트 + 조회 모드 복귀
TC_FAN_0045	팬덤레벨	레벨·곡선 탭	수정	곡선 수정 취소	버튼클릭	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌, [취소](변경 있음)	'곡선 수정 취소 / 저장하지 않은 변경이 있습니다' 모달 → [이동] 폐기·조회 복귀 / [다시 돌아가기] 유지
TC_FAN_0046	팬덤레벨	레벨·곡선 탭	수정	곡선 수정 취소	상태확인	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌, 미저장 상태 탭 전환·뒤로가기	확인 모달 노출(진입 시점별 이동 대상 분기)
TC_FAN_0047	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	상태확인	진행중 시즌 신규 레벨 추가 정책	현재 레벨 초과 레벨 추가 가능, 신규 레벨 보상은 추가 이후 진입 시점부터 적용(소급 없음)
TC_FAN_0048	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	백오피스 액션	곡선 변경 활동 로그	'곡선을 변경했습니다' 로그
TC_FAN_0049	팬덤레벨	레벨·곡선 탭	수정	레벨·곡선 수정	백오피스 액션	신규 레벨 추가 활동 로그	'Lv.N을(를) 추가했습니다' 로그
TC_FAN_0050	팬덤레벨	보상 탭	조회	보상 탭	모달확인	상세에서 [보상] 탭 클릭	보상 탭 전환, 레벨 선택 스텝퍼 + 선택 레벨 보상 카드
TC_FAN_0051	팬덤레벨	보상 탭	조회	보상 탭	버튼클릭	레벨 스텝퍼 선택(Lv.1~N)	선택 레벨의 보상만 표시 + 레벨업 완료/미완료 배지
TC_FAN_0052	팬덤레벨	보상 탭	조회	보상 탭	UI확인	보상 카드 종류	디지털 굿즈 / 래플 예고 / 서포트 예고 + 노출 순서
TC_FAN_0053	팬덤레벨	보상 탭	조회	보상 탭	UI확인	디지털 굿즈 표시	보상 타이틀(한/영/일) + BIVE 민팅 캠페인명 + 'BIVE 자동 민팅' + 등록 BIVE 미리보기
TC_FAN_0054	팬덤레벨	보상 탭	조회	보상 탭	UI확인	래플·서포트 예고 표시	연결 래플·서포트(임시저장 객체명·상태, 없으면 '연결 안 함') + 다국어 타이틀(한/영/일) + '레벨 달성 시 자동 게시 없음·운영자 수동 게시' 안내
TC_FAN_0055	팬덤레벨	보상 탭	조회	보상 탭	상태확인	[수정] 노출/잠금	쓰기 권한 노출 / MAX·종료 시 비활성 + 안내
TC_FAN_0056	팬덤레벨	보상 탭	조회	보상 탭	상태확인	보상 0건 / BIVE 캠페인 없음	'등록된 보상이 없습니다.' / 디지털 굿즈에 'BIVE 영역에서 캠페인을 먼저 생성·활성화해주세요.'
TC_FAN_0057	팬덤레벨	보상 탭	수정	보상 수정	버튼클릭	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌 보상 탭에서 [수정] → [보상 추가](현재 레벨 초과 레벨)	보상 행 추가, 기본 종류(활성 캠페인 시 디지털 굿즈/없으면 래플 예고)
TC_FAN_0058	팬덤레벨	보상 탭	수정	보상 수정	버튼클릭	보상 종류 변경(디지털↔래플↔서포트)	이전 종류 무효 필드 초기화. 디지털→래플 시 타이틀 제거·연결 객체 드롭다운+다국어 타이틀 노출
TC_FAN_0059	팬덤레벨	보상 탭	수정	보상 수정	상태확인	래플↔서포트 종류 전환	연결 객체 초기화, 다국어 타이틀은 유지
TC_FAN_0060	팬덤레벨	보상 탭	수정	보상 수정	에러 메시지 확인	디지털 굿즈 한국어 타이틀 미입력	'디지털 굿즈 보상 타이틀(한국어)을 입력해주세요.' ([저장] 차단)
TC_FAN_0061	팬덤레벨	보상 탭	수정	보상 수정	에러 메시지 확인	디지털 굿즈 BIVE 캠페인 미선택	'BIVE 민팅 캠페인을 선택해주세요.'
TC_FAN_0062	팬덤레벨	보상 탭	수정	보상 수정	데이터입력	래플·서포트 연결 객체 선택	해당 그룹/아티스트의 임시저장(Draft) 래플·서포트만 드롭다운 노출 + '연결 안 함'(타이틀만) 선택 가능
TC_FAN_0063	팬덤레벨	보상 탭	수정	보상 수정	상태확인	연결 가능 임시저장 객체 없음	'연결 가능한 임시저장 래플·서포트가 없습니다. 래플·서포트 영역에서 먼저 임시저장으로 생성해주세요.' 안내(연결 안 함으로 타이틀만 저장 가능)
TC_FAN_0064	팬덤레벨	보상 탭	수정	보상 수정	데이터입력	래플·서포트 다국어 타이틀 입력	한/영/일 입력(앱 팬덤레벨 화면 표시명, 연결 객체 자체 타이틀과 별개)
TC_FAN_0065	팬덤레벨	보상 탭	수정	보상 수정	데이터입력	노출 순서 변경	앱 보상 리스트 표시 순서 반영
TC_FAN_0066	팬덤레벨	보상 탭	수정	보상 수정	에러 메시지 확인	(사전조건) 진행중·현재 레벨 N(N≥1) 시즌, 현재 레벨 이하 보상 수정·삭제 시도	비활성 + '현재 레벨 이하의 보상은 수정·삭제할 수 없습니다.'
TC_FAN_0067	팬덤레벨	보상 탭	수정	보상 수정	상태확인	변경 판정	행 추가·삭제·종류·타이틀·캠페인·연결 객체·다국어 타이틀·노출 순서 중 하나라도 변경 시 [저장] 활성
TC_FAN_0068	팬덤레벨	보상 탭	수정	보상 저장 확인	데이터입력	[저장] → [저장]	'보상을 저장할까요?' 모달 → '{그룹명} 레벨 보상을 저장했습니다' 토스트 + 조회 복귀
TC_FAN_0069	팬덤레벨	보상 탭	수정	보상 수정 취소	버튼클릭	[취소](변경 있음)	'보상 수정 취소' 모달 → [이동] 폐기 / [다시 돌아가기] 유지
TC_FAN_0070	팬덤레벨	보상 탭	수정	보상 수정	백오피스 액션	보상 설정 활동 로그	'{그룹명} Lv.N 보상을 설정했습니다' 로그
TC_FAN_0071	팬덤레벨	현황 탭	레벨업 이력	현황 탭	모달확인	상세에서 [현황] 탭 클릭	현황 탭 전환, 참여 유저 수(시즌 전체 기여 회원) + 레벨업 이력 테이블
TC_FAN_0072	팬덤레벨	현황 탭	레벨업 이력	현황 탭	UI확인	레벨업 이력 컬럼·정렬	레벨/달성 일시/연결 보상, 달성 일시 내림차순 (BO 실측 — QA "레벨업 일시"→"달성 일시")
TC_FAN_0073	팬덤레벨	현황 탭	BIVE 지급	현황 탭	UI확인	BIVE 지급 연계 현황 필터	닉네임 검색·레벨 드롭다운·민팅 상태(대기/민팅중/완료) AND 조합
TC_FAN_0074	팬덤레벨	현황 탭	BIVE 지급	현황 탭	UI확인	BIVE 지급 테이블 컬럼	회원/레벨/보상명/지급 상태/일시 (BO 실측 — QA "캠페인"→"보상명")
TC_FAN_0075	팬덤레벨	현황 탭	현황 탭	현황 탭	상태확인	레벨업 이력 0건 / BIVE 지급 0건 / 필터 0건	'레벨업 이력이 없습니다.' / 'BIVE 지급 연계 내역이 없습니다.' / '검색 결과가 없습니다.'
TC_FAN_0076	팬덤레벨	현황 탭	현황 탭	현황 탭	버튼클릭	'전체 통합 조회' 링크	보상·레벨업 현황(EVT-401) 메뉴로 이동
TC_FAN_0077	팬덤레벨	현황 탭	현황 탭	현황 탭	UI확인	정책 안내	'디지털 굿즈 보상만 지급 대상, 래플·서포트 예고는 임시저장 객체 연결·운영자 수동 게시 방식이라 본 현황 미표시' 안내
TC_FAN_0078	팬덤레벨	게시	게시 모달	게시 확인	데이터입력	준비 상태에서 [게시] → [게시] (레벨 5개 이상)	'팬덤레벨을 게시할까요? · 레벨 5개 이상' 모달 → 진행중 전환 + '{시즌명} 상태를 진행중(으)로 변경했습니다.' 토스트 + 헤더 [강제 종료][수정] 노출 (BO 실측 — QA 토스트 '게시했습니다'와 문구 차이)
TC_FAN_0079	팬덤레벨	게시	게시 모달	게시 확인	에러 메시지 확인	레벨 5개 미만 게시 시도	차단 토스트 '레벨을 5개 이상 설정해야 게시할 수 있습니다.' (준비 유지)
TC_FAN_0080	팬덤레벨	게시	게시 모달	게시 확인	백오피스 액션	게시 활동 로그	'{그룹명} {시즌명} 팬덤레벨을 게시했습니다' 로그
TC_FAN_0081	팬덤레벨	삭제	삭제 모달	팬덤레벨 삭제	UI확인	[삭제] 노출 조건	준비(게시 전) 상태에서만 헤더 [삭제] 노출, 진행중·종료는 미노출
TC_FAN_0082	팬덤레벨	삭제	삭제 모달	팬덤레벨 삭제	모달확인	준비 상태에서 [삭제] 클릭	삭제 확인 모달 — 제목 '팬덤레벨을 삭제할까요?', 본문 '삭제하면 복구할 수 없습니다. / 준비 상태 팬덤레벨만 삭제할 수 있습니다.', 버튼 [취소]·[삭제하기]
TC_FAN_0083	팬덤레벨	삭제	삭제 모달	팬덤레벨 삭제	데이터입력	[삭제하기] 클릭	시즌·곡선·보상 영구 삭제 + '{시즌명} 팬덤레벨을 삭제했습니다.' 토스트 + 리스트 복귀
TC_FAN_0084	팬덤레벨	삭제	삭제 모달	팬덤레벨 삭제	상태확인	삭제 범위·연결 객체 처리	연결한 임시저장 래플·서포트는 각 영역에 보존되고 연결만 해제
TC_FAN_0085	팬덤레벨	삭제	삭제 모달	팬덤레벨 삭제	버튼클릭	[취소]·[X]·외부 클릭	모달 닫힘, 준비 상태 유지
TC_FAN_0086	팬덤레벨	삭제	삭제 모달	팬덤레벨 삭제	백오피스 액션	삭제 활동 로그	'{그룹명} {시즌명} 팬덤레벨을 삭제했습니다' 로그
TC_FAN_0087	팬덤레벨	강제 종료	종료 모달	강제 종료 확인	데이터입력	진행중에서 [강제 종료] → [강제 종료]	'시즌을 강제 종료할까요?' 모달 → 종료 전환 + '{시즌명} 상태를 종료(으)로 변경했습니다.' 토스트 + 헤더 [수정] 비활성(종료 후 수정 불가) (BO 실측)
TC_FAN_0088	팬덤레벨	강제 종료	종료 모달	강제 종료 확인	상태확인	종료 후 데이터	최종 레벨·누적 덕력 확정 보존, BIVE 지급분 보존, 신규 적립·소비 중단
TC_FAN_0089	팬덤레벨	강제 종료	종료 모달	강제 종료 확인	상태확인	자동 종료	매년 12.31 23:59:59 시스템 자동 종료(운영자 작업 없음) [검증법] 종료 시각을 임박하게 설정 후 전이 확인 (시점 의존 — 시각 단축 설정 또는 별도 환경 필요)
TC_FAN_0090	팬덤레벨	강제 종료	종료 모달	강제 종료 확인	백오피스 액션	강제 종료 활동 로그	'{그룹명} {시즌명} 시즌을 강제 종료했습니다' 로그
TC_FAN_0091	팬덤레벨	앱 연동	노출	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 앱 계정 + 목표까지 누적 덕력 적립, 진행중 시즌 → 앱	앱 '팬덤 레벨' 화면에 노출, 준비·종료는 미노출 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0092	팬덤레벨	앱 연동	레벨업	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 앱 계정 + 목표까지 누적 덕력 적립, 팬덤 누적 덕력 목표 도달 → 앱	자동 레벨업, 1DUK 이상 기여 회원만 보상 대상 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0093	팬덤레벨	앱 연동	디지털 굿즈	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 앱 계정 + 목표까지 누적 덕력 적립, 레벨 달성 시 디지털 굿즈 보상 → BIVE	BIVE 영역이 기여 회원에게 자동 민팅(현황 탭에서 지급 연계 조회) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0094	팬덤레벨	앱 연동	래플·서포트 예고	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 앱 계정 + 목표까지 누적 덕력 적립, 예고 보상 → 앱	앱에 다국어 타이틀 예고 표시. 레벨 달성해도 자동 게시 없음, 운영자가 래플·서포트 영역에서 검토 후 수동 게시 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0095	팬덤레벨	앱 연동	곡선 변경	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 앱 계정 + 목표까지 누적 덕력 적립, 곡선 저장 → 앱	변경된 레벨 곡선 앱 반영 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0096	팬덤레벨	앱 연동	보상 변경	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 앱 계정 + 목표까지 누적 덕력 적립, 보상 저장 → 앱	변경된 레벨 보상 앱 반영(현재 레벨 이하는 소급 없음) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0097	팬덤레벨	앱 연동	종료	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 앱 계정 + 목표까지 누적 덕력 적립, 강제 종료/자동 종료 → 앱	앱 노출 중단 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0098	팬덤레벨	앱 연동	0DUK 보상 제외	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 해당 시즌 누적 기여 0DUK 회원 계정, 레벨 달성 → 앱	0DUK 기여 회원은 보상 대상에서 제외(디지털 굿즈·예고 보상 미지급) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0099	팬덤레벨	앱 연동	0DUK 안내 배너	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 0DUK 기여로 보상 제외된 회원 계정, 레벨 달성 후 다음 방문 → 앱	보상 제외 안내 배너 1회 노출(다음 방문 시 1회성) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0100	팬덤레벨	앱 연동	레벨업 축하 푸시	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 해당 시즌 1DUK 이상 기여 회원 계정, 팬덤 누적 덕력 목표 도달로 레벨업 → 앱	1DUK 이상 기여 회원에게 축하 푸시 발송 (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0101	팬덤레벨	앱 연동	레벨업 축하 모달	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 레벨업한 1DUK 이상 기여 회원 계정, 레벨업 후 앱 진입 → 앱	앱 진입 시 축하 모달 1회성 노출(1DUK 이상 기여 회원 대상) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
TC_FAN_0102	팬덤레벨	앱 연동	MAX 도달 후 수정 차단	앱 팬덤 레벨(EVT)	앱 연동 확인	(사전조건) 최고레벨(MAX) 도달 시즌, MAX 도달 후 곡선·보상 수정 시도 차단 → 앱	MAX 도달 후 곡선·보상 고정(수정 차단), 앱 노출 곡선·보상 변동 없음(소급 없음) (앱 측 실측은 본 시트 범위 외 — 앱 QA 별도)
